"Source","Target"
7218608806,1478271222
8856680971,7248487713
4049086988,2967522850
9330449479,1407059664
1253336976,8371675450
3755892738,6154613373
5422528305,2487415444
9471373693,6629224563
2091046669,3765744005
694607327,7376298181
6543072915,4364823709
6667047803,5200865572
8289139941,7436550444
6019917057,8580441181
661435528,7616235797
2851253622,9206906605
3859566185,4991658884
629269590,9696157978
9639207494,7218608806
2357599526,3160754068
9788361984,712383432
2832099832,5892112655
9130848199,5286068412
4077150021,5156803794
1227197005,3359814175
9710838491,93722998
9562274039,5312501506
7377179326,5029010091
7567936644,5303346011
9507514753,5348476278
5565879161,4497771501
8856680971,7248487713
3130936563,9140659953
6538540101,5158181810
5151506849,5905337797
315737488,9648268786
5607311289,1521758896
1253336976,8371675450
9330449479,1407059664
8856680971,7248487713
1865451606,9739172261
1865451606,9739172261
102297370,5708403349
9788361984,712383432
6667047803,5200865572
2091046669,3765744005
9710838491,93722998
413810212,4497771501
3913149230,2487415444
2851253622,9206906605
4467746496,5348476278
2357599526,1545651898
1298071427,2878146370
8289139941,7436550444
2641062081,1418787240
1298071427,9453817309
7567936644,2371523461
8681517024,6339412061
9633221390,3155996373
8289139941,7436550444
5708403349,5049375348
8540660424,7632970968
1253336976,8371675450
167080906,188929394
2037231034,9696157978
6543072915,4364823709
661435528,4362311501
9810335545,405221412
1374682998,6657090755
2055260853,5260120792
8540660424,3599815265
9787411014,3790148325
9633221390,548901098
1227197005,7096932972
4418160824,5286068412
9810335545,6627931949
8856680971,7248487713
2851253622,9206906605
1284271707,9849218542
4660128778,2756098239
1195937560,4633675830
6543072915,4364823709
1760920537,2531548770
1865451606,9739172261
2091046669,3765744005
3743066278,7616235797
6667047803,5200865572
1865451606,9739172261
1368491162,2672547345
1625211274,4633675830
9330449479,1407059664
2641062081,1418787240
4418160824,2818962714
3920856046,1202692889
8865018891,2487415444
6629224563,7915839519
9769187782,9696157978
9710838491,93722998
9029593809,9849218542
1747507720,2183325541
6538540101,8547100232
1747507720,2322675031
2357599526,3903551619
6064582480,3302760648
7560513578,5348476278
3302760648,6623034225
2790497279,5233495288
8913863501,2025444470
9330449479,1407059664
3312577557,137508903
1865451606,9739172261
5595853880,137508903
9383316096,4300819081
9272952571,5348476278
4660128778,4037018968
6543072915,4364823709
8540660424,6350423535
2091046669,3765744005
3065950352,9658846243
6164066303,7000518720
5602033571,7555327049
1298071427,7366673319
4745565824,2487415444
7815302114,5658109156
2358122027,8684042600
3743066278,4388251498
4871767414,7213966296
2851253622,9206906605
3130936563,7213966296
6543072915,4364823709
8681517024,2188970512
9633221390,5906473524
8913863501,5657312990
7057555049,343959184
188929394,1481877210
9425466492,9849218542
7604169118,2803947361
3554763675,4606428466
7815302114,4575969814
9710838491,93722998
5602033571,5151884692
9710838491,93722998
8856680971,7248487713
6859303984,9696157978
8913863501,927920814
4418160824,2278778116
7515878554,2531548770
3929760590,4633675830
2207144112,8035549001
2091046669,3765744005
2851253622,9206906605
9330449479,1407059664
5653338868,2477514279
6543072915,4364823709
3554763675,4387758648
7742453632,7000518720
715562711,5915028518
4960237259,4497771501
8856680971,7248487713
7832723086,2803947361
5686035982,2852067857
1865451606,9739172261
3312577557,3464348370
1370553330,7661827107
7477927249,617842738
5595853880,2803947361
8540660424,2810154619
5338926078,5260120792
5883675840,7661827107
4063651580,7477927249
930728348,2060128523
6916860201,9292292127
9810335545,4937084405
8094325065,1792169085
3750833317,3724227241
6486710235,9817814559
661435528,3989374840
8094269854,9849218542
3639419963,4606428466
9658846243,9836791951
9633221390,6332129394
2477514279,2767232800
1865451606,9739172261
8554532917,5348476278
212662490,2531548770
3973528552,263801393
9383316096,7000518720
2207144112,7969506584
8963191811,461009194
5883675840,4263847460
1508229999,5260120792
8253639626,9105259813
4871767414,2539298877
3624290914,6789925766
5303346011,5750731581
2568808410,5348476278
1283744664,4143829882
1370553330,7337069089
7599695220,9817814559
3130936563,4818173673
2371835371,1090378407
2597121929,2531548770
7612024227,9849218542
7921895726,4105224026
661435528,9864419013
6065558148,9179851622
9810335545,2049960230
5602033571,6382956553
1283744664,6442245577
7060116598,9849218542
7742453632,6216748528
3433080408,9849218542
7921895726,8159643557
2127789419,3677158722
9433043443,3151223923
5602033571,8898552239
661435528,6503565089
2278778116,9728069
1792169085,6005878921
644870391,2531548770
8722719854,191706339
8681517024,5883568537
461009194,7186184449
9810335545,7578784235
7815302114,3400857180
5883675840,7337069089
3106127807,2358122027
8913863501,177854650
1747507720,4553838179
6033593163,182554113
1747507720,3724240056
2060128523,4762481364
5633649653,1675608039
6432896779,9817814559
7921895726,7767842999
3743066278,7514826833
7742453632,4300819081
5915028518,8560851570
3389247480,8192261311
3760146245,2538431981
6362914786,9803000350
1227197005,4959083289
1283744664,4121351921
2207144112,4596355716
4660128778,59555972
1370553330,9533674509
6437770528,9817814559
4569841157,5158891884
7921895726,2846127779
4660128778,257567369
3750833317,2803947361
4894328300,5260120792
6789925766,5292536504
5686035982,8930637971
9323825436,645979663
9433043443,6251401807
2504200355,6580642475
5686035982,2493330108
2207144112,93624962
5686035982,8055556928
8885784203,5905337797
1374682998,6580642475
1283744664,9630883739
3525057172,645979663
611507110,6216748528
1319704443,7000518720
9810335545,9862353105
5686035982,5788904679
5686035982,8594324734
9803000350,3400489988
469955529,2803947361
1227197005,6530161427
2207144112,1973153181
7815302114,7643417377
7921895726,3695918030
5338926078,6580642475
7815302114,277557669
6217523355,9849218542
5686035982,9005076656
8681517024,7794352011
611507110,7000518720
3067345994,4387758648
4660128778,9767105816
233785952,8111221672
3743066278,6503565089
7815302114,5354340298
8681517024,5684292815
4425638245,9817814559
2476912756,8111221672
7815302114,9700294368
8263217169,9849218542
6943934155,5260120792
1747507720,2216722436
6059661926,7333484725
5029010091,7000518720
3809223790,8638390457
3743066278,3989374840
3389247480,5033705980
7587963408,4503352393
9383316096,6216748528
6545382036,9849218542
1370553330,4263847460
233785952,5471569552
3743066278,4362311501
9541307582,2057709626
2057709626,8106154722
5686035982,696377003
7921895726,4315330115
4406060431,645979663
3707295399,9103907180
2762878602,645979663
7832723086,3724227241
6382956553,3792932364
7833834142,7333484725
9630883739,8897351842
5685423755,9817814559
4569841157,445319408
2371523461,9089148115
7751240008,9749980386
1370553330,8446187974
9067718212,3464348370
4569841157,4822542680
2756098239,4755204813
8638390457,5465395099
5431877632,1719139799
9433043443,7795136633
3680933929,645979663
5905337797,9375688722
1747507720,3592603637
4374425561,9336450028
661435528,7514826833
7819591536,9849218542
690082367,9849218542
263801393,3671909513
505618703,182554113
3707295399,4340594196
257567369,4755204813
3707295399,513593026
6304409420,1639700944
1747507720,4839782781
7394604850,8897351842
5202290548,8111221672
5883675840,752068045
2744901488,7333484725
4569841157,8326447781
2499813792,3568787041
661435528,4388251498
1368142187,9336450028
6442245577,8897351842
4569841157,4676733820
8207929393,4340594196
6669852230,5970201548
5431877632,3340373473
4623326070,182554113
6669852230,5091189440
5849949036,645979663
9749980386,7003349192
3825506456,645979663
1770956689,5037978494
143683134,1639700944
7815302114,5650081307
4569841157,2481611223
5431877632,2317307591
4373084120,5471569552
1370553330,752068045
1368142187,5471569552
8585799732,182554113
7555327049,3792932364
4143829882,8897351842
5883675840,8446187974
7036430157,754441127
6065558148,8810524720
5431877632,4720488402
2371523461,2053588898
3177801471,3062645467
9062413782,1111368692
5883675840,9533674509
6033593163,7333484725
1755906659,645979663
8826739589,8897351842
2818962714,9728069
5465711789,9817814559
9911799503,648937549
379684370,5471569552
8310641178,182554113
1764716247,2531548770
1929466037,6123421761
1883658123,8227126673
2803947361,3627432842
3177801471,3062645467
4569841157,717246084
8207929393,1416260179
9895372124,6123421761
4374425561,5471569552
7698046407,6478685651
505618703,754441127
4606428466,3671909513
177691093,1594196487
5686035982,2911536155
3389247480,6653674039
3464348370,3627432842
8207929393,513593026
4037018968,4755204813
1770956689,182554113
137508903,3627432842
4651786368,9817814559
3329455673,6644790956
5686035982,218834596
1186655643,6560543332
9426720192,8417752885
177691093,1594196487
4303642042,2327949023
7036430157,7333484725
1111368692,515765433
4347993154,9857617767
8069810316,6911950983
2208849441,6644790956
8072995409,1639700944
6059661926,5037978494
9734650784,8559630753
8207929393,9103907180
6657090755,1316214385
4040919222,2531548770
5281818912,8227126673
4387758648,3671909513
4554339609,3831299146
3177801471,3062645467
2499813792,9336450028
9884576586,5311881377
2149311615,5905337797
4373084120,9336450028
3349019104,5311881377
8319631821,6123421761
5905337797,7962094246
1031446921,3786036768
3983362006,2312005653
3203640881,1639700944
4347993154,9857617767
5194755834,8193184390
8443848342,6123421761
5431877632,9102669449
1691652384,6844529387
8069810316,6911950983
3747015869,7924628437
3389247480,6690980335
3177801471,3062645467
3747015869,1513387281
1385940946,6844529387
7661827107,8156327832
3674564542,4998213450
6112910539,6560543332
4515810166,2327949023
8585799732,5037978494
8417752885,7637639586
1875105734,8227126673
4633675830,3671909513
9445964653,5201185567
3057197638,7218608806
2806740273,9716489470
3831299146,9361609205
860457098,2327949023
2685994998,1652013105
9218034175,6844529387
5591631486,2248766608
1292445018,5201185567
1375346801,6123421761
6669852230,6829583582
3674564542,4998213450
6874790878,9304462035
179001123,2060467255
6039127337,1214697786
8559630753,3261246287
4347993154,9857617767
2676603542,7221998221
8207929393,2683874596
6669852230,7197512325
8069810316,6911950983
3177801471,3062645467
177691093,1594196487
1177116302,538306767
2309271621,9911799503
2180074464,6644790956
2806740273,243940896
1031446921,3786036768
3864360347,7262678088
4263847460,8156327832
1158330067,2531548770
8626482137,8227126673
2806740273,1003306783
6874790878,9304462035
3177801471,3062645467
9393737863,2469263226
5037978494,3228662721
3707295399,2683874596
8069810316,6911950983
59555972,4755204813
7669056133,6560543332
9533674509,8156327832
6282299766,2469263226
4121351921,8897351842
1031446921,3786036768
5855502721,7278889052
434788312,6644790956
4700562682,2531548770
6436111145,5201185567
3864360347,7262678088
2491634,2327949023
179001123,4782619352
5031291421,2248766608
179001123,4291929507
3389247480,6839697126
3389247480,5486926499
188213428,2057709626
4347993154,9857617767
3674564542,4998213450
3695918030,4656721122
7698046407,9029973532
4315330115,4656721122
2488893433,57359957
179001123,9376051089
4777404343,2718647044
5431877632,8929723099
7708255049,8227126673
6253680684,6123421761
8193184390,4745286476
7218608806,6908275712
8932052195,6844529387
3994438152,7840328636
179001123,1624428132
3994438152,7840328636
3747015869,2837348516
9099327453,2531548770
5178612785,6123421761
2846127779,4656721122
7221308223,6844529387
7779562422,9813440508
8069810316,6911950983
2057709626,4000653202
9884576586,9094861922
5208245468,1813079910
2488893433,57359957
9634559331,8020264563
3747015869,2934193209
4745572233,5201185567
8480336062,1429582712
6633012892,9304247692
7164949099,6633012892
9767105816,4755204813
7698046407,3014776126
3994438152,7840328636
4347993154,9857617767
6465028610,2507887733
5260120792,1316214385
2606456408,6844529387
5103043844,1214697786
3674564542,4998213450
3864360347,7262678088
6669852230,6335694017
9337769693,8227126673
5410864161,2248766608
5233277886,5969692764
177691093,1594196487
754441127,3228662721
7698046407,4072065441
425487738,6560543332
6874790878,9304462035
1031446921,3786036768
3177801471,3062645467
5303346011,1724795570
4907754496,1429582712
3864360347,7262678088
3740630735,6123421761
5233277886,5969692764
7922074390,7987224340
3707295399,1416260179
6875184773,9254521765
9668305279,2487415444
3864360347,7262678088
7333484725,3228662721
3281021274,2723802415
1031446921,3786036768
5480350636,6644790956
3726427410,1321198619
5151884692,3792932364
5233277886,5969692764
3672205643,2312005653
3715605708,2327949023
3994438152,7840328636
448565705,2531548770
2851860009,1652013105
3983362006,2930911822
7240783729,5201185567
5431877632,899379826
8898552239,3792932364
6874790878,9304462035
9254521765,1978540456
5531666533,6844529387
9942671831,2248766608
4552802622,8227126673
9813440508,2026382742
7698046407,4548095308
6874790878,9304462035
3696668479,1429582712
5233277886,5969692764
5471569552,140255138
3764972093,1675888681
5709560301,6644790956
2007763729,4497771501
3222364210,8227126673
2127789419,6233895106
4644295867,5201185567
5233277886,5969692764
9336450028,140255138
8111221672,140255138
2999370800,6560543332
2371523461,3377331601
9435719579,1652013105
3568787041,140255138
3747015869,9664802852
9619084731,2531548770
7147448786,5557620276
361478571,5014592715
9330449479,1407059664
8446187974,8156327832
8638324433,2327949023
5691314632,2248766608
6874790878,9304462035
3994438152,7840328636
2806740273,7627329743
1813079910,9917805800
3864360347,7262678088
3081026562,9813440508
1512033381,1214697786
8330048801,6844529387
7147448786,5557620276
1031446921,3786036768
258433971,9759636995
1085912364,2487415444
7922074390,7958969640
9813440508,6225758207
3258110880,5201185567
5901930134,6067298827
9634559331,8020264563
7147448786,5557620276
7698046407,9848520396
3187084517,8846937355
5855502721,7278889052
361478571,6681665363
9330449479,1407059664
139659700,4497771501
3674564542,4998213450
4347993154,9857617767
5705745420,6844529387
9330449479,1407059664
4105224026,4656721122
1321198619,1890157187
2797909232,2531548770
8125792951,461009194
4340594196,3567080699
2488893433,57359957
8482826488,1429582712
7147448786,5557620276
8995084612,1214697786
3724227241,3627432842
1416260179,3567080699
3994438152,7840328636
5800503932,2477514279
5233277886,5969692764
1571182418,1652013105
5756418307,3770025609
5901930134,4403803922
179001123,4324228247
5788343994,6644790956
8253639626,8664724395
361478571,8427251671
2517306206,2327949023
2477514279,7990458987
5233277886,5969692764
269742837,1652013105
5233277886,5969692764
8367963790,4597902876
3983362006,2345224110
7698046407,4624681600
93900786,2487415444
3994438152,7840328636
2488893433,57359957
8069810316,6911950983
7669242838,3770025609
5855502721,7278889052
7147448786,5557620276
737069689,6844529387
2369955206,9289662479
2806740273,1016831167
4165469029,812023082
16226026,1429582712
3187084517,8846937355
3187084517,8846937355
7451298644,2327949023
4347993154,9857617767
9174051711,2428299886
9493278587,3109316249
7881644905,5201185567
8159643557,4656721122
7922074390,9909702428
5476998748,2531548770
9634559331,8020264563
3747015869,3329812581
1956524729,2428299886
6310279383,6560543332
361478571,130273914
8995084612,5311881377
7147448786,5557620276
7922074390,9518154809
7698046407,8309950538
9743298596,9420094278
9330449479,1407059664
9115982351,2248766608
7698046407,5393394886
3994438152,7840328636
5855502721,7278889052
461009194,8123075843
3747015869,4657334773
1639700944,8565708059
4165469029,812023082
9634559331,8020264563
1952212565,2487415444
7930003813,5769350044
2683874596,3567080699
6580642475,1316214385
7147448786,5557620276
2281373552,2428299886
6379724690,2657479238
7337069089,8156327832
7147448786,5557620276
8069810316,6911950983
7767842999,4656721122
9382188772,1863176420
9422107272,3770025609
2488893433,57359957
9481666533,1429582712
2350302834,1652013105
3187084517,8846937355
3747015869,8944574729
1416260179,8024784004
2683874596,8024784004
2643392933,6560543332
5645151397,4597902876
3747015869,1029359401
9493278587,7180753634
9330449479,1407059664
3672205643,2930911822
5556040562,4497771501
3219806741,1142779963
7922074390,6903900469
9743298596,1831474924
8914425308,2531548770
2972056889,9357270535
2468911709,1214697786
4610869511,4349270455
3640853461,3770025609
2972056889,548667984
1940562033,854579910
5067558285,1142779963
3187084517,8846937355
4165469029,812023082
7147448786,5557620276
2322907387,4597902876
2972056889,1398933270
1627952295,4497771501
5855502721,7278889052
4777404343,1288826483
9276617297,2428299886
361478571,9664507957
4777404343,5706116322
9634559331,8020264563
4777404343,8244122360
9103907180,3567080699
1940562033,854579910
6536685614,1429582712
4777404343,5676783608
9330449479,1407059664
2488893433,57359957
9493278587,4626471656
7538038588,1973005435
4610869511,4349270455
9615075791,6560543332
7147448786,5557620276
4207346327,9156354051
179001123,9864814558
2644081947,2487415444
2574122914,9289662479
1639700944,3109004539
4207346327,6150248680
4112229788,9289662479
9285172899,6957298137
2838015909,2311552997
4610869511,4349270455
57263799,8104185827
9330449479,1407059664
3187084517,8846937355
3523921935,9749980386
8104185827,2893993811
1570361768,9289662479
9743298596,3702153551
6472558917,3770025609
7945560033,2248766608
1483698958,2487415444
7922074390,9924342210
361478571,3769138055
7166564846,1652013105
5401084157,7218608806
5855502721,7278889052
7255947810,1307572448
3827165346,4650116053
2047508810,4497771501
1939386804,1371008205
9634559331,8020264563
9749980386,533391744
1642448421,1142779963
2488893433,57359957
1940562033,854579910
7218608806,915996604
8671495548,4597902876
2085980520,13527377
7255947810,7996222582
4777404343,3032408782
4621207835,6726922016
2085980520,9654514478
2657479238,6058500089
4735340495,3366423085
4777404343,4786282128
9393737863,8767556326
9285172899,6957298137
1703644108,7278772122
3672205643,2345224110
361478571,6283627646
3082045053,1703644108
9285172899,6957298137
182554113,3228662721
1878235609,2987279234
4248778605,3462866043
9330449479,1407059664
2085980520,7996222582
9593855252,6582275961
5901930134,5214019804
7218608806,4636306668
9285172899,6957298137
7255947810,9654514478
5901930134,3400971375
4207346327,6774418588
2055549144,2311552997
1639700944,2741199142
1940562033,854579910
5053522941,6985374793
5425608876,9289662479
3471129395,9101431692
4972689673,7218608806
4295478764,2987279234
6448376595,2487415444
4610869511,4349270455
9285172899,6957298137
5626113662,3770025609
5210445359,1142779963
3203488352,4650116053
5474532275,4497771501
2851542478,4597902876
279545522,258433971
6223365730,7805835738
6282299766,8767556326
2683874596,3391815819
2063806473,3366423085
3701625257,9289662479
9593855252,6582275961
1355240562,2981563012
6820054527,2428299886
9964024508,2487415444
5708403349,8587190699
6615382865,5336032152
2085980520,4057216325
3469749065,6872985063
7922074390,961748921
4248778605,9357270535
4248778605,5849090296
4909203707,2248766608
1006504599,3366423085
982500943,5708403349
9285172899,6957298137
1639700944,7375083888
135905855,6629224563
1940562033,854579910
7922074390,9272652425
9285172899,6957298137
2972056889,5534373873
7922074390,4253741458
2345224110,1924360676
5721256391,9855632427
5460360634,5117416536
2437789470,1142779963
3251134327,2311552997
4610869511,4349270455
8157043578,4617865260
9385569968,4650116053
7176406535,4497771501
8621750046,3770025609
6726922016,9204655393
7255947810,13527377
1371008205,4960366419
1588657241,7350571765
8535122087,861520011
9619111484,9101431692
2085980520,1307572448
4119178927,5336032152
6629224563,526001958
9285172899,6957298137
1940562033,854579910
5070041310,7350571765
5901930134,4460635863
4165469029,812023082
6282299766,8768131086
3281021274,340221223
315971042,4497771501
5605034116,1142779963
5626578391,3366423085
7056266274,9110342101
3187084517,8846937355
4610869511,4349270455
3597081089,6985374793
4610869511,4349270455
9593855252,6582275961
8394329540,5334788886
8004589344,2026324639
6872985063,4025736835
3895306575,4810948357
9778862060,9101431692
7255947810,4057216325
2889189751,2987279234
5901930134,1706317223
5349794460,3770025609
7056266274,36791025
4960366419,5973575560
9285172899,6957298137
1323947346,2311552997
9476014230,3723283502
406843538,6629224563
3430018941,4597902876
8573387520,2987279234
561358872,9370448552
2972056889,3462866043
9231050134,9527260668
3895306575,4810948357
3187084517,8846937355
9010760530,1652198392
1355240562,8500944642
8394329540,5334788886
4165469029,812023082
2395628356,4497771501
3053114958,2311552997
3720919527,3770025609
5973575560,8428712671
4210062752,9086573076
9593855252,6582275961
1940562033,854579910
4610869511,4349270455
9795811589,4597902876
9593855252,6582275961
8004589344,2026324639
1726639525,1142779963
6629224563,5579004828
4289811717,9101431692
2252743283,5336032152
9045443810,4617865260
5460360634,6721269276
5434986290,7350571765
5052020958,7789931032
1940562033,854579910
8428712671,8268684597
9393737863,8768131086
5994298151,1795745487
8394329540,5334788886
4165469029,812023082
6774418588,1775553487
1733075086,1973005435
9476014230,1572900902
2241430334,4597902876
6072016962,1111368692
5835943032,9370448552
3281021274,125653693
2813211615,9101431692
1111368692,1023841023
8394329540,5334788886
9593855252,6582275961
9188654195,2311552997
5721256391,566452834
3895306575,4810948357
9743298596,4439492392
8004589344,2026324639
8373176552,9370448552
9994647302,5336032152
1875124689,1142779963
7056266274,4361332596
1956524729,1973005435
9010760530,1652198392
4646931192,6985374793
1132163576,4617865260
9086573076,7146608814
445408931,3366423085
8535122087,2632380302
5901930134,4784346989
6820054527,6342192635
4610869511,4349270455
3790598402,7350571765
598102639,8131228129
1953523073,2987279234
5381976388,9101431692
5901930134,3742226839
7241171763,9370448552
9593855252,6582275961
1889589489,7544837430
4159182866,9803000350
4165469029,812023082
9268260123,1142779963
7839219428,7350571765
7180753634,8288822797
5721256391,6880745207
223590968,1651325879
6102829548,7738120453
7738120453,1752194196
5721256391,8538137481
8004589344,2026324639
9010760530,1652198392
4992939913,4650116053
8394329540,5334788886
4626471656,8288822797
4349889566,9101431692
958394302,5725385692
1889589489,804584698
5460360634,9530582772
5926664533,6342192635
431305482,5336032152
4508408648,4617865260
3631044821,2987279234
3869674482,9279066843
100117170,2311552997
9678311627,4604350890
4371296479,1489948103
5721256391,9043937507
7146608814,5042332068
1590436113,8131228129
8535122087,1401202903
198100506,7350571765
391301170,1777696361
1214697786,1079715613
9010760530,1652198392
5299003439,4465528071
5042332068,1776829912
791929863,9101431692
1889589489,7974624321
3196902780,1973005435
5204896113,6985374793
3895306575,4810948357
1355240562,2409627284
7056266274,3625310304
1307572448,413046602
8394329540,5334788886
5069673981,2987279234
6070936942,3366423085
9279066843,8433228196
2181923623,5336032152
8004589344,2026324639
9678311627,4604350890
9476014230,2505201213
4825486588,7227983644
4695236160,9370448552
4248778605,1398933270
5926664533,2428299886
8722719854,348344839
958394302,5725385692
878458259,4485264804
7056266274,2002698422
5460360634,2586788977
2345224110,7476446278
2973452050,1813079910
696976851,4617865260
1889589489,4990663893
8035785688,2311552997
1651325879,5965906297
4121324384,1630227373
6708351794,4650116053
796902443,4617865260
958394302,5725385692
1813079910,7925254892
2489622249,6985374793
7406151965,2311552997
4121324384,1630227373
2129866010,7350571765
1776829912,8550467390
8069625420,2987279234
3109316249,8288822797
8535122087,7383065557
5721256391,7883785215
7189170770,2420393246
2640160670,5336032152
9743298596,9825451091
9094861922,1079715613
2312005653,1924360676
6774418588,9609741844
7227983644,9745107229
5300438318,9370448552
9678311627,4604350890
9803000350,9909767347
2472951883,9101431692
5721256391,8944627667
2312005653,7476446278
4465528071,7259434286
9745107229,2893144676
8268684597,4708818879
9010150400,7350571765
5721256391,6109755574
8433228196,7411255225
4060925830,3839796955
3287543980,8131228129
958394302,5725385692
8550467390,897605655
5671030866,2952188352
2961400457,9370448552
5721256391,4076904527
6474014934,8225742576
6150248680,7407151657
9678311627,4604350890
5884229536,4650116053
1559843919,6985374793
1974677286,4617865260
5742417996,3366423085
9144780564,5336032152
3839796955,5766736071
2972056889,5849090296
1179940769,2987279234
2420393246,8924697177
6547757777,6789925766
125653693,860963434
1919197224,6985374793
3895306575,4810948357
5627845077,7789931032
2723802415,7743528326
3901952331,5336032152
2893144676,9989227970
8394329540,5334788886
958394302,5725385692
2952188352,4633250535
3760146245,8839665857
9420094278,7715939526
1205324863,4650116053
9156354051,768569965
4121324384,1630227373
9678311627,4604350890
8004589344,2026324639
774706849,4627099539
2549148517,8225742576
1355240562,7872414458
1355240562,3810315677
6268199036,2987279234
2089738576,2892342536
8357172174,8131228129
1889589489,5353191551
7321329915,7350571765
6342192635,1309613075
897605655,7477796894
1889589489,9428240734
4248778605,548667984
8535122087,6660179378
2723802415,5691970911
5311881377,1079715613
2307635571,3088736305
2307635571,9075353483
4218068221,7350571765
5460360634,1642202791
9156354051,7723491082
3895306575,4810948357
5460360634,103430982
5634715062,9575514710
4772294300,5634715062
4439492392,7689569105
2089738576,8580576895
8193184390,2017688265
9010760530,1652198392
9420094278,1502340595
9289662479,9151817334
4057216325,9249308806
7411255225,5940903135
340221223,3474858589
5721256391,1392410329
6789925766,8341250631
7477796894,1174534485
5633649653,445337741
2466462258,8193184390
9878704767,8225742576
8459552538,8131228129
9836012215,8225742576
9989227970,5960095204
2307635571,4396280540
1998058142,476800554
5960095204,8545621935
8515286232,2533277668
476800554,3580186743
125653693,8403703650
9010889039,1021972
4361332596,1286212819
2723802415,748722560
3895306575,4810948357
9289662479,590026028
1174534485,3533938001
9127559068,5094201384
2505201213,9426668198
4057216325,572514864
4121324384,1630227373
2701240497,7789931032
9710158985,5108529656
9110342101,1286212819
1572900902,2760500778
1289072017,2477514279
8207325856,8131228129
6820821346,6228181861
9876747388,7789931032
2477514279,3838392449
5940903135,3885112922
3533938001,2908532463
4248778605,5534373873
7834869267,5366856825
1307572448,9249308806
9264424684,1651325879
9869834897,8383470638
8545621935,5840073198
2073718140,8131228129
4708818879,5183431357
8316325524,5094201384
9765409805,5094201384
2089738576,8214109083
4955706849,4396280540
6253376397,8225742576
8859430553,9050785104
340221223,9070437814
2089738576,2957042173
3723283502,605790554
7320250974,5094201384
3625310304,1286212819
4439492392,1910265863
5108529656,6754450347
5840073198,7754688015
1617881789,2657479238
1141075854,1363698628
7587963408,2135126616
5262101122,5094201384
125653693,262957163
1021972,6410008704
7870891856,5094201384
6150248680,7815707571
2820876953,5094201384
2908532463,6030413137
3041911047,6579720575
9156354051,5775500564
3760146245,5580572008
9370448552,3810395370
9289662479,1687222603
6774418588,7573268480
3885112922,1570288974
9050785104,4283027923
340221223,1525212847
9428240734,9588946480
2424862699,5094201384
7754688015,6508082375
1572900902,7704170583
6873057568,7320838699
9370448552,6721849133
804584698,9588946480
6030413137,597875276
4955706849,3088736305
9593324111,4210062752
2587753340,9894026195
5520221039,9694479906
2676603542,7337685310
1651325879,3437013345
9825451091,6629518262
7320838699,9637864973
4468415510,5831955372
3150394299,9894026195
6820821346,3017492813
9080571939,4825486588
2657479238,255801909
7145558797,6579720575
4365458132,8352414724
1570288974,7548933289
9798451258,8572998578
1973005435,1309613075
4625152786,8572998578
4955706849,9075353483
3353818210,9894026195
4695548549,1363698628
3991102760,5030100545
597875276,8224266524
7544837430,9588946480
6343804252,1813079910
7834869267,3272308418
8063440965,7338101002
5216531044,6607746593
3271932481,374772376
5216531044,3557710231
3845695584,9254521765
5643745878,8958416342
4990663893,9588946480
8063440965,9437491214
7789931032,2020585673
6321560452,3436938489
1813079910,1544627726
6508082375,9080571939
6820821346,1894433279
2002698422,1286212819
2536171839,7477927249
604557497,4524876749
7477927249,9223045170
1831474924,8650977659
5030100545,7985160884
8224266524,9593324111
7789931032,8430349216
3334618820,4049086988
6713276326,4524876749
555310198,6889663028
3271932481,8918522196
5216531044,6973406832
8352414724,11348718
5643745878,6579720575
5915028518,2370030047
7789931032,4280820682
2890776780,1363698628
4049086988,2454814308
555310198,4115822407
7548933289,548291061
7084373114,4524876749
6253425393,9894026195
5525508229,5915028518
6321560452,4115756284
8063440965,7301091607
340221223,735250912
9798451258,1798830580
6321560452,587056253
1572900902,5975513209
6538540101,8127400071
7145558797,1363698628
8225742576,5711382960
2428299886,1309613075
1238090514,1363698628
5262095561,927895922
4057216325,413046602
1141075854,8958416342
555310198,993848779
9254521765,8386786616
9798451258,4962251990
8063440965,7548714172
519132142,2634837477
2395069848,519132142
2247370907,2176034287
2505201213,6510897579
5579952282,5279485005
1707491866,5094201384
4625152786,4962251990
8341948336,8958416342
7996222582,9249308806
8225742576,3532713005
4756693982,23039938
8187749867,2531548770
7905085108,8377476548
5262095561,927895922
6715178288,9658846243
2247370907,2176034287
555310198,7528148631
5183431357,1939386804
8225742576,8760095325
5308836913,2236070465
4403446109,5201185567
5216531044,1377396097
9654514478,9249308806
9370448552,2469488306
7905085108,5390131284
9798451258,179811011
9658846243,3033487411
7905085108,2550540287
5262095561,927895922
4695548549,6579720575
3702153551,2079167703
3302760648,3330832813
2247370907,2176034287
5884852504,3302760648
548291061,2173814957
2672956824,9844118084
8480349040,7673672984
7834869267,3127676613
7793566636,2236070465
8225742576,4628694621
9472359295,6248250303
2380746313,2531548770
4625152786,5386067899
7834869267,9868235090
36791025,1286212819
6820821346,1983533450
5579952282,5279485005
7974624321,9588946480
9370448552,7242816992
4849869235,5278833797
555310198,8791704303
6321560452,4700098930
7905085108,3729821552
6394547764,4142649462
8580576895,9709555809
8225742576,2880634067
5216531044,1701298750
2672956824,9844118084
23039938,4353056247
5353191551,9588946480
8341948336,6579720575
5262095561,927895922
9370448552,3392945782
3723283502,2342866371
3405155502,6844529387
5579952282,5279485005
